book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
3883,33458,33458,1573176,39,60735457,9780060735460.0,Christopher Moore,1999.0,The Lust Lizard of Melancholy Cove,"The Lust Lizard of Melancholy Cove (Pine Cove, #2)",en-US,3.85,26312,27603,1195,232,1410,7793,10969,7199,https://images.gr-assets.com/books/1168444147m/33458.jpg,https://images.gr-assets.com/books/1168444147s/33458.jpg
3884,154091,154091,1263322,63,553281747,9780553281740.0,William Gibson,1988.0,Mona Lisa Overdrive,"Mona Lisa Overdrive (Sprawl, #3)",eng,3.97,26410,28511,611,147,942,6865,12193,8364,https://images.gr-assets.com/books/1374778887m/154091.jpg,https://images.gr-assets.com/books/1374778887s/154091.jpg
3899,76664,76664,2501416,46,034525855X,9780345258560.0,Piers Anthony,1977.0,A Spell for Chameleon,A Spell for Chameleon (Xanth #1),,3.93,29962,32601,1242,520,1699,7899,11888,10595,https://images.gr-assets.com/books/1476435403m/76664.jpg,https://images.gr-assets.com/books/1476435403s/76664.jpg
3910,9531,9531,3204657,42,078683787X,9780786837880.0,"Dave Barry, Ridley Pearson, Greg Call",2006.0,Peter and the Shadow Thieves,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",en-US,4.15,29555,30821,1289,310,951,5480,11230,12850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3915,910863,910863,47562,27,076534825X,9780765348260.0,Robert Charles Wilson,2005.0,Spin,"Spin (Spin, #1)",en-US,4.01,26015,28088,1851,303,1192,5673,11716,9204,https://images.gr-assets.com/books/1406383726m/910863.jpg,https://images.gr-assets.com/books/1406383726s/910863.jpg
3921,21337,21337,4809336,46,141591561X,9781415915620.0,"Dean Koontz, Kevin J. Anderson, Scott Brick",2005.0,Dean Koontz's Frankenstein: Prodigal Son,"Prodigal Son (Dean Koontz's Frankenstein, #1)",eng,4.01,25871,29075,1403,403,1340,6147,10855,10330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3938,286507,286507,2987777,43,345363310,9780345363310.0,David Eddings,1988.0,Demon Lord of Karanda,"Demon Lord of Karanda (The Malloreon, #3)",en-US,4.05,30618,32305,213,177,1195,7264,11949,11720,https://images.gr-assets.com/books/1342528740m/286507.jpg,https://images.gr-assets.com/books/1342528740s/286507.jpg
3960,359375,359375,349497,80,1401359795,9781401359800.0,"Sergei Lukyanenko, Andrew Bromfield",1998.0,Ночной дозор ,Night Watch (Watch #1),eng,3.97,25574,32363,1834,503,1708,6635,12853,10664,https://images.gr-assets.com/books/1351342315m/359375.jpg,https://images.gr-assets.com/books/1351342315s/359375.jpg
3968,9307674,9307674,14190669,41,1423161610,9781423161620.0,Eoin Colfer,2012.0,The Last Guardian,"The Last Guardian (Artemis Fowl, #8)",eng,4.15,34459,36931,1983,689,1474,6129,11925,16714,https://images.gr-assets.com/books/1330969364m/9307674.jpg,https://images.gr-assets.com/books/1330969364s/9307674.jpg
3969,414895,414895,2939507,129,345447980,9780345447980.0,"Pierre Boulle, Xan Fielding",1963.0,La planète des singes,Planet of the Apes,eng,3.91,22742,26274,1025,490,1408,6465,9507,8404,https://images.gr-assets.com/books/1320558901m/414895.jpg,https://images.gr-assets.com/books/1320558901s/414895.jpg
3974,28547,28547,2971170,45,689860072,9780689860070.0,Anne McCaffrey,1977.0,Dragonsinger,"Dragonsinger (Harper Hall, #2)",eng,4.26,31874,34877,608,104,658,5518,12332,16265,https://images.gr-assets.com/books/1410942014m/28547.jpg,https://images.gr-assets.com/books/1410942014s/28547.jpg
3978,41810,41810,905286,85,553299492,9780553299500.0,Isaac Asimov,1983.0,The Robots of Dawn,The Robots of Dawn (Robot #3),eng,4.13,26075,29192,840,103,677,5409,12275,10728,https://images.gr-assets.com/books/1351030933m/41810.jpg,https://images.gr-assets.com/books/1351030933s/41810.jpg
3989,68418,68418,66312,16,786915889,9780786915880.0,R.A. Salvatore,1998.0,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3)","The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",eng,4.33,20722,22287,423,171,616,2897,6601,12002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3996,68458,68458,1877722,96,8370540791,9788370540790.0,Andrzej Sapkowski,1994.0,Krew elfów,"Krew elfów (Saga o Wiedźminie, #3)",pol,4.23,11981,29790,1135,152,709,4315,11554,13060,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3999,8306745,8306745,13155786,26,141699792X,9781416997920.0,Brandon Mull,2011.0,A World Without Heroes,"A World Without Heroes (Beyonders, #1)",en-US,4.07,27160,28479,2513,646,1236,5155,9902,11540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4000,5201089,5201089,6627900,43,1741663016,9781741663010.0,John Flanagan,2008.0,The Kings of Clonmel,"The Kings of Clonmel (Ranger's Apprentice, #8)",eng,4.29,30299,34595,971,323,715,4756,11454,17347,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4001,25816688,29875363,40296144,42,62200631,9780062200630.0,Joe Hill,2016.0,The Fireman,The Fireman,eng,3.92,17052,27936,4707,608,1756,5728,11042,8802,https://images.gr-assets.com/books/1469316385m/25816688.jpg,https://images.gr-assets.com/books/1469316385s/25816688.jpg
4006,18635622,18635622,24992268,79,345533488,9780345533490.0,"George R.R. Martin, Gary Gianni",2013.0,A Knight of the Seven Kingdoms,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)",eng,4.19,20009,29445,2769,110,607,4513,12551,11664,https://images.gr-assets.com/books/1423281810m/18635622.jpg,https://images.gr-assets.com/books/1423281810s/18635622.jpg
4012,1270615,1270615,1259542,13,1593078226,9781593078220.0,"Joss Whedon, Georges Jeanty",2007.0,The Long Way Home,"Buffy the Vampire Slayer: The Long Way Home (Season 8, #1)",en-CA,3.96,26561,27015,997,708,1516,5950,8882,9959,https://images.gr-assets.com/books/1331332425m/1270615.jpg,https://images.gr-assets.com/books/1331332425s/1270615.jpg
4026,45244,45244,44507,36,345461665,9780345461670.0,Peter F. Hamilton,2005.0,Judas Unchained,Judas Unchained,eng,4.3,20850,24333,901,142,492,2889,9266,11544,https://images.gr-assets.com/books/1316501189m/45244.jpg,https://images.gr-assets.com/books/1316501189s/45244.jpg
4031,33455,33455,3135654,27,60735449,9780060735450.0,"Christopher Moore, Oliver Wyman",1997.0,Island of the Sequined Love Nun,Island of the Sequined Love Nun,en-GB,3.78,25166,26364,1243,333,1661,7793,10233,6344,https://images.gr-assets.com/books/1168444146m/33455.jpg,https://images.gr-assets.com/books/1168444146s/33455.jpg
4034,353,353,75443,53,,,Robert A. Heinlein,1973.0,Time Enough for Love,Time Enough for Love,eng,3.96,25603,27482,683,663,1766,5936,8866,10251,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4036,7800188,7800188,10780344,50,1595143424,9781595143430.0,"Kathy Reichs, Brendan Reichs",2010.0,Virals,"Virals (Virals, #1)",en-US,3.94,30226,32237,2630,838,2068,6906,10864,11561,https://images.gr-assets.com/books/1278653923m/7800188.jpg,https://images.gr-assets.com/books/1278653923s/7800188.jpg
4041,26891429,26891429,17359681,3,034550500X,9780345505000.0,Justin Cronin,2016.0,The City of Mirrors,"The City of Mirrors (The Passage, #3)",eng,4.2,16352,26873,3555,246,848,3897,10172,11710,https://images.gr-assets.com/books/1447866792m/26891429.jpg,https://images.gr-assets.com/books/1447866792s/26891429.jpg
4044,395962,395962,848910,34,765345048,9780765345040.0,Jacqueline Carey,2002.0,Kushiel's Chosen,"Kushiel's Chosen (Phèdre's Trilogy, #2)",en-US,4.31,28621,30505,829,296,807,3925,9665,15812,https://images.gr-assets.com/books/1395020871m/395962.jpg,https://images.gr-assets.com/books/1395020871s/395962.jpg
4047,52397,52397,59258,33,446675504,9780446675500.0,Octavia E. Butler,1993.0,"Parable of the Sower (Earthseed, #1)","Parable of the Sower (Earthseed, #1)",eng,4.14,25577,28283,2689,346,1013,4698,10578,11648,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4049,13151129,13151129,18329141,19,765329042,9780765329040.0,"Orson Scott Card, Aaron Johnston",2012.0,"Earth Unaware (The First Formic War, #1) ","Earth Unaware (The First Formic War, #1)",en-US,3.91,27961,29693,1214,1429,1471,5731,10678,10384,https://images.gr-assets.com/books/1327948408m/13151129.jpg,https://images.gr-assets.com/books/1327948408s/13151129.jpg
4063,24876258,24876258,24239884,19,451466802,9780451466810.0,Jim Butcher,2015.0,The Aeronaut's Windlass ,"The Aeronaut's Windlass (The Cinder Spires, #1)",eng,4.18,20845,25887,3252,306,863,3593,10293,10832,https://images.gr-assets.com/books/1425415066m/24876258.jpg,https://images.gr-assets.com/books/1425415066s/24876258.jpg
4070,127584,127584,2000164,73,345335082,9780345335080.0,Anne McCaffrey,1971.0,Dragonquest,"Dragonquest (Pern, #2)",en-US,4.09,31971,34688,604,127,987,7335,13438,12801,https://images.gr-assets.com/books/1307994633m/127584.jpg,https://images.gr-assets.com/books/1307994633s/127584.jpg
4074,19288321,19288321,26474462,29,553392425,9780553392420.0,Robin Hobb,2014.0,Fool's Assassin,"Fool's Assassin (The Fitz and the Fool, #1)",eng,4.35,15601,26014,2030,244,571,2645,8842,13712,https://images.gr-assets.com/books/1393886110m/19288321.jpg,https://images.gr-assets.com/books/1393886110s/19288321.jpg
4078,32628,32628,942597,44,006093316X,9780060933170.0,Clive Barker,1989.0,The Great and Secret Show,The Great and Secret Show (Book of the Art #1),eng,4.05,23328,25025,546,399,1112,4958,8897,9659,https://images.gr-assets.com/books/1407710558m/32628.jpg,https://images.gr-assets.com/books/1407710558s/32628.jpg
4101,15568,15568,34897,48,1857233808,9781857233800.0,Terry Brooks,1991.0,The Druid of Shannara,"The Druid of Shannara (Heritage of Shannara, #2)",eng,4.0,24815,26635,216,236,1055,6146,10154,9044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4118,77160,77160,161332,91,1573223328,9781573223320.0,Lian Hearn,2002.0,Across the Nightingale Floor ,"Across the Nightingale Floor (Tales of the Otori, #1)",eng,4.06,23597,28539,1649,302,1172,5407,11424,10234,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4125,2866413,2866413,2529437,18,1423110706,9781423110700.0,Cinda Williams Chima,2008.0,The Dragon Heir,"The Dragon Heir (The Heir Chronicles, #3)",eng,4.14,28845,29869,1067,335,1034,5354,10414,12732,https://images.gr-assets.com/books/1304657191m/2866413.jpg,https://images.gr-assets.com/books/1304657191s/2866413.jpg
4138,40290,40290,2771466,52,076534775X,9780765347760.0,Orson Scott Card,1987.0,Alvin Maker: Seventh Son,"Seventh Son (Tales of Alvin Maker, #1)",eng,3.86,26621,29331,1283,520,1857,7213,11405,8336,https://images.gr-assets.com/books/1327295457m/40290.jpg,https://images.gr-assets.com/books/1327295457s/40290.jpg
4167,47613,47613,1243291,39,439856264,9780439856260.0,Garth Nix,2003.0,Mister Monday,"Mister Monday (The Keys to the Kingdom, #1)",eng,3.77,28430,30722,1314,652,2230,8604,11221,8015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4175,7171856,7171856,2534984,79,143913376X,9781439133770.0,Robert A. Heinlein,1951.0,The Puppet Masters,The Puppet Masters,eng,3.86,24641,26134,511,255,1323,7274,10149,7133,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4181,77505,77505,69059,46,553572393,9780553572390.0,Kim Stanley Robinson,1994.0,Green Mars,"Green Mars (Mars Trilogy, #2)",en-GB,3.91,24627,26338,654,458,1520,6205,9825,8330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4182,28691,28691,2242650,12,756402980,9780756402980.0,Tad Williams,1993.0,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)","To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",eng,4.16,25997,26466,237,255,893,4543,9491,11284,https://images.gr-assets.com/books/1347824309m/28691.jpg,https://images.gr-assets.com/books/1347824309s/28691.jpg
4190,15547,15547,287715,65,1857232569,9781857232560.0,Terry Brooks,1986.0,Magic Kingdom for Sale—Sold!,"Magic Kingdom For Sale/Sold (Magic Kingdom of Landover, #1)",eng,3.86,26995,29793,933,427,1927,7816,10696,8927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4192,31341,31341,2926067,53,99271494,9780099271500.0,Anne Rice,2001.0,Blood and Gold: The Vampire Marius,"Blood And Gold (The Vampire Chronicles, #8)",en-US,3.88,25780,28635,565,460,2010,7361,9469,9335,https://images.gr-assets.com/books/1168274792m/31341.jpg,https://images.gr-assets.com/books/1168274792s/31341.jpg
4194,153785,153785,2665123,23,,,Tamora Pierce,2000.0,Page ,"Page (Protector of the Small, #2)",eng,4.22,33405,36330,591,145,914,6179,12607,16485,https://images.gr-assets.com/books/1215394280m/153785.jpg,https://images.gr-assets.com/books/1215394280s/153785.jpg
4199,125956,125956,1614882,49,1595540210,9781595540220.0,Ted Dekker,2003.0,Black 1. The Birth of Evil,"Black: The Birth of Evil (The Circle, #1)",eng,4.21,23496,25018,1530,369,911,3735,8060,11943,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4200,6437061,6437061,6626657,40,316043915,9780316043920.0,N.K. Jemisin,2010.0,The Hundred Thousand Kingdoms,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",eng,3.8,28989,32505,3710,899,2358,7824,12568,8856,https://images.gr-assets.com/books/1303143211m/6437061.jpg,https://images.gr-assets.com/books/1303143211s/6437061.jpg
4215,29187,29187,852,48,786931582,9780786931580.0,"Margaret Weis, Tracy Hickman",1986.0,Time of the Twins,"Time of the Twins (Dragonlance: Legends, #1)",eng,4.13,24671,27264,313,142,937,5249,9846,11090,https://images.gr-assets.com/books/1390667790m/29187.jpg,https://images.gr-assets.com/books/1390667790s/29187.jpg
4216,7743117,7743117,17836362,30,61779741,9780061779750.0,Christopher Moore,2012.0,Sacré Bleu: A Comedy d'Art,Sacré Bleu: A Comedy d'Art,en-CA,3.77,22559,25721,3234,813,2031,6411,9581,6885,https://images.gr-assets.com/books/1331321350m/7743117.jpg,https://images.gr-assets.com/books/1331321350s/7743117.jpg
4217,331256,331256,1243896,98,575070536,9780575070530.0,"Arkady Strugatsky, Boris Strugatsky, Antonina W. Bouis, Antonina W. Bouis, Theodore Sturgeon",1972.0,Пикник на обочине,Roadside Picnic,eng,4.21,17689,25233,1518,206,817,3809,8997,11404,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4229,36,36,4414,12,618391002,9780618391000.0,"Chris   Smith, Christopher Lee, Richard Taylor",,The Lord of the Rings: Weapons and Warfare,The Lord of the Rings: Weapons and Warfare,eng,4.53,18788,18911,49,297,282,1556,3743,13033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4230,215543,215543,1946197,40,743437322,9780743437320.0,D.J. MacHale,2003.0,The Lost City of Faar,"The Lost City of Faar (Pendragon, #2)",eng,4.16,25401,26256,605,229,862,4722,9063,11380,https://images.gr-assets.com/books/1431400965m/215543.jpg,https://images.gr-assets.com/books/1431400965s/215543.jpg
4233,248482,248482,1139000,25,1582349061,9781582349060.0,Shannon Hale,2004.0,Enna Burning,"Enna Burning (The Books of Bayern, #2)",eng,3.97,31710,33826,3375,279,1481,7973,13440,10653,https://images.gr-assets.com/books/1388286936m/248482.jpg,https://images.gr-assets.com/books/1388286936s/248482.jpg
4246,22698568,22698568,42216232,45,62290398,9780062290400.0,Erika Johansen,2015.0,The Invasion of the Tearling,"The Invasion of the Tearling (The Queen of the Tearling, #2)",eng,4.15,24341,29344,3535,238,825,4612,12431,11238,https://images.gr-assets.com/books/1461864829m/22698568.jpg,https://images.gr-assets.com/books/1461864829s/22698568.jpg
4251,31337,31337,2925858,48,99446723,9780099446730.0,Anne Rice,2002.0,Blackwood Farm,"Blackwood Farm (The Vampire Chronicles, #9)",eng,3.85,24567,27159,625,699,2076,6697,8841,8846,https://images.gr-assets.com/books/1327522790m/31337.jpg,https://images.gr-assets.com/books/1327522790s/31337.jpg
4257,227454,227454,2149493,39,786939842,9780786939850.0,R.A. Salvatore,1992.0,The Legacy,"The Legacy (Forgotten Realms: Legacy of the Drow, #1; Legend of Drizzt, #7)",eng,4.18,20882,23034,212,144,683,4005,8220,9982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4266,234501,234501,251634,47,055327418X,9780553274190.0,David Brin,1983.0,Startide Rising,"Startide Rising (The Uplift Saga, #2)",en-US,4.04,24179,25142,485,299,1096,5044,9535,9168,https://images.gr-assets.com/books/1476445711m/234501.jpg,https://images.gr-assets.com/books/1476445711s/234501.jpg
4275,24782,24782,2628,60,805080511,9780805080510.0,Lloyd Alexander,1967.0,Taran Wanderer,Taran Wanderer (The Chronicles of Prydain #4),eng,4.14,29544,30932,781,277,901,5789,11319,12646,https://images.gr-assets.com/books/1406315774m/24782.jpg,https://images.gr-assets.com/books/1406315774s/24782.jpg
4279,2169506,2169506,1785549,24,152063110,9780152063120.0,Susan Beth Pfeffer,2008.0,The Dead and the Gone,"The Dead and the Gone (Last Survivors, #2)",en-US,3.84,28910,31088,2987,564,2027,8381,11015,9101,https://images.gr-assets.com/books/1266309782m/2169506.jpg,https://images.gr-assets.com/books/1266309782s/2169506.jpg
4280,125955,125955,1299706,39,1595540350,9781595540360.0,Ted Dekker,2004.0,White,"White: The Great Pursuit (The Circle, #3)",,4.3,23201,23972,597,206,621,3287,7425,12433,https://images.gr-assets.com/books/1380858193m/125955.jpg,https://images.gr-assets.com/books/1380858193s/125955.jpg
